codigo;descripcion;capitulo;seccion;uEspecialista;uAyudantes;uAnestesista;cantidadAyudantes;gastos;total;notas
03.01.05;INCISION Y DRENAJE DE AURICULA. SUTURA DEL PABELLON AUR;03;OPERACIONES EN EL OIDO EXTERNO;12.75;;;;26;2031.19;01,01,01,02
03.01.06;CIRUGIA DE AGENESIA DE CONDUCTO AUDITIVO EXTERNO.;03;OPERACIONES EN EL OIDO EXTERNO;531.75;106.5;186;1;281;47835.8;01,01,01,02
03.01.07;RESECCION DE OSTEOMA.;03;OPERACIONES EN EL OIDO EXTERNO;80.25;30;80.25;1;121;12086.1;01,01,01,02
03.01.08;EXTIRPACION DE COLOBOMA AURIS.;03;OPERACIONES EN EL OIDO EXTERNO;101.25;30;80.25;1;121;13172.2;01,01,01,02
03.01.09;ESCISION DE LESION LOCAL DE CONDUCTO AUDITIVO EXTERNO.;03;OPERACIONES EN EL OIDO EXTERNO;12.75;;;;26;2031.19;01,01,01,02
03.02.01;MIRINGOPLASTIA.;03;OPERACIONES EN EL OIDO MEDIO;303;61.5;127.5;1;276;33413.7;01,01,01,02
03.02.02;TIMPANOPLASTIA.;03;OPERACIONES EN EL OIDO MEDIO;425.25;84.75;159.75;1;281;41202.8;01,01,01,02
03.02.03;MIRINGOTOMIA CON O SIN COLOCACION DE TUBO DRENAJE. -UNI;03;OPERACIONES EN EL OIDO MEDIO;;;;;26;1371.76;01,01,01,02
03.02.04;CIRUGIA PLASTICA POR AGENESIA DE OIDO MEDIO.;03;OPERACIONES EN EL OIDO MEDIO;691.5;138.75;186;1;281;57766.1;01,01,01,02
03.02.05;MOVILIZACION DEL ESTRIBO.;03;OPERACIONES EN EL OIDO MEDIO;201.75;39.75;87;1;223;24255.9;01,01,01,02
03.02.06;ESTEPADECTOMIA.;03;OPERACIONES EN EL OIDO MEDIO;372.75;74.25;132.75;1;276;37680.6;01,01,01,02
03.02.07;MASTOIDECTOMIA SIMPLE O RADICAL.;03;OPERACIONES EN EL OIDO MEDIO;201.75;39.75;87;1;267;26577.3;01,01,01,02
03.02.08;ANTROTOMIA MASTOIDEA. CIERRE DE FISTULA MASTOIDEA.;03;OPERACIONES EN EL OIDO MEDIO;101.25;30;80.25;1;177;16126.8;01,01,01,02
03.02.09;PUNCION DE ANTRO MASTOIDEO.;03;OPERACIONES EN EL OIDO MEDIO;12.75;;;;20;1714.63;01,01,01,02
03.02.10;CIRUGIA DEL GLOMUS YUGULARIS.;03;OPERACIONES EN EL OIDO MEDIO;797.25;159.75;239.25;1;361;68542.4;01,01,01,02
03.02.11;CIRUGIA DE SEGUNDA Y TERCERA PORCIONES DE NERVIO FACIAL;03;OPERACIONES EN EL OIDO MEDIO;531.75;106.5;186;1;361;52056.7;01,01,01,02
03.03.01;LABERINTECTOMIA.;03;OPERACIONES EN EL OIDO INTERNO Y                CO;372.75;74.25;132.75;1;273;37522.3;01,01,01,02
03.03.02;FENESTRACION DEL CONDUCTO SEMICIRCULAR EXTERNO.;03;OPERACIONES EN EL OIDO INTERNO Y                CO;531.75;106.5;159.75;1;273;47413.8;01,01,01,02
03.03.03;CIRUGIA DEL SACO ENDOLINFATICO.;03;OPERACIONES EN EL OIDO INTERNO Y                CO;531.75;106.5;159.75;1;361;52056.7;01,01,01,02
03.03.04;CIRUGIA DEL CONDUCTO AUDITIVO INTERNO Y SU CONTENIDO (P;03;OPERACIONES EN EL OIDO INTERNO Y                CO;637.5;127.5;186;1;361;58612.2;01,01,01,02
03.03.05;TRATAMIENTO QUIRURGICO DE FRACTURA DEL PEÑASCO.;03;OPERACIONES EN EL OIDO INTERNO Y                CO;478.5;95.25;159.75;1;223;41439.8;01,01,01,02
03.03.06;TRATAMIENTO QUIRURGICO DE NEURINOMA DEL ACUSTICO POR V;03;OPERACIONES EN EL OIDO INTERNO Y                CO;797.25;159.75;186;1;346;67751;01,01,01,02
03.04.01;ATRESIA DE COANAS (PERMEABILIZACION POR ACCESO PALATINO;03;OPERACIONES EN LA NARIZ;252.75;51;104.25;1;273;30113.4;01,01,01,02
03.04.02;RESECCION TOTAL DE NARIZ.;03;OPERACIONES EN LA NARIZ;119.25;30;80.25;1;220;19326.4;01,01,01,02
03.04.03;RECONSTRUCCION DIFERIDA DE PIRAMIDE NASAL CON COLGAJO.;03;OPERACIONES EN LA NARIZ;101.25;30;80.25;1;120;13119.5;01,01,01,02
03.04.04;TRATAMIENTO QUIRURGICO DEL RINOFINA.;03;OPERACIONES EN LA NARIZ;80.25;30;80.25;1;120;12033.3;01,01,01,02
03.04.05;ESCISION DE TUMORES ENDONASALES POR RINOTOMIA LATERAL.;03;OPERACIONES EN LA NARIZ;201.75;39.75;87;1;223;24255.9;01,01,01,02
03.04.06;RESECCION DE LESION LOCAL ENDONASAL (DE SEPTUM, DECORNE;03;OPERACIONES EN LA NARIZ;12.75;;;;45;3033.63;01,01,01,02
03.04.07;ESCISION DE POLIPO RETRO-COANAL.;03;OPERACIONES EN LA NARIZ;39.75;;;;26;3427.63;01,01,01,02
03.04.08;RINOPLASTIA CON INJERTO CUTANEO PEDICULADO, CON O SIN I;03;OPERACIONES EN LA NARIZ;228;45;104.25;1;181;23669.1;01,01,01,02
03.04.09;SEPTUMPLASTIA POR IMPLANTACION DE CARTILAGO AUTOGENO. I;03;OPERACIONES EN LA NARIZ;178.5;34.5;87;1;179;20460.4;01,01,01,02
03.04.10;SEPTUMPLASTIA POR PERFORACION O IMPLANTACION DE ACRILIC;03;OPERACIONES EN LA NARIZ;101.25;30;80.25;1;163;15388.1;01,01,01,02
03.04.11;RESECCION DE TABIQUE NASAL. OPERACION DE KILLIAN.;03;OPERACIONES EN LA NARIZ;80.25;30;80.25;1;174;14882.4;01,01,01,02
03.04.12;TURBINECTOMIA PARCIAL O COMPLETA SIMPLE (UNICA O MULTIP;03;OPERACIONES EN LA NARIZ;39.75;;;;26;3427.63;01,01,01,02
03.04.13;SUTURA DE NARIZ. BIOPSIA DE NARIZ.;03;OPERACIONES EN LA NARIZ;9;;;;26;1837.24;01,01,01,02
03.05.01;CIERRE DE FISTULA MENINGEA (CRANEORRINO) POR VIA TRANSI;03;OPERACIONES EN LOS SENOS PARANASALES;372.75;74.25;132.75;1;361;42165.2;01,01,01,02
03.05.02;SINUSOTOMIA COMBINADA, FRONTAL, ETMOIDAL Y ESFENOIDAL (;03;OPERACIONES EN LOS SENOS PARANASALES;252.75;51;104.25;1;228;27739.2;01,01,01,02
03.05.03;SINUSOTOMIA COMBINADA, FRONTAL, ETMOIDAL Y ESFENOIDAL (;03;OPERACIONES EN LOS SENOS PARANASALES;303;61.5;127.5;1;238;31408.8;01,01,01,02
03.05.04;SINUSOTOMIA RADICAL FRONTAL POR VIA EXTERNA.;03;OPERACIONES EN LOS SENOS PARANASALES;119.25;30;80.25;1;122;14155.9;01,01,01,02
03.05.05;SINUSOTOMIA FRONTAL EXTERNA SIMPLE (TREPANOPUNCION DE S;03;OPERACIONES EN LOS SENOS PARANASALES;39.75;;;;89;6751.51;01,01,01,02
03.05.06;SINUSOTOMIA ESFENOIDAL.;03;OPERACIONES EN LOS SENOS PARANASALES;119.25;30;80.25;1;124;14261.5;01,01,01,02
03.05.07;PUNCION DE SENO ESFENOIDAL.;03;OPERACIONES EN LOS SENOS PARANASALES;39.75;;;;7;2425.19;01,01,01,02
03.05.08;ETMOIDECTOMIA INTERNA.;03;OPERACIONES EN LOS SENOS PARANASALES;80.25;30;80.25;1;118;11927.8;01,01,01,02
03.05.09;CIRUGIA DE TUMORES ETMOIDALES.;03;OPERACIONES EN LOS SENOS PARANASALES;119.25;30;80.25;1;118;13944.9;01,01,01,02
03.05.10;ANTROTOMIA MAXILAR RADICAL (SINUSOTOMIA MAXILAR RADICAL;03;OPERACIONES EN LOS SENOS PARANASALES;119.25;30;80.25;1;122;14155.9;01,01,01,02
03.05.11;ANTROTOMIA MAXILAR RADICAL (SINUSOTOMIA MAXILAR RADICAL;03;OPERACIONES EN LOS SENOS PARANASALES;228;45;104.25;1;228;26148.8;01,01,01,02
03.05.12;SINUSOTOMIA MAXILAR SIMPLE (VENTANA ANTRAL) UNILATERAL.;03;OPERACIONES EN LOS SENOS PARANASALES;80.25;30;80.25;1;124;12244.4;01,01,01,02
03.05.13;SINUSOTOMIA MAXILAR SIMPLE BILATERAL.;03;OPERACIONES EN LOS SENOS PARANASALES;119.25;30;80.25;1;124;14261.5;01,01,01,02
03.05.14;CIERRE DE FISTULA ORAL DE SENO MAXILAR (BUCO ANTRAL).;03;OPERACIONES EN LOS SENOS PARANASALES;119.25;30;80.25;1;178;17110.5;01,01,01,02
03.05.15;PUNCION DE SENO CON O SIN INSERCION DE SONDA DENTRO DEL;03;OPERACIONES EN LOS SENOS PARANASALES;21.75;;;;7;1494.23;01,01,01,02
03.05.16;CIRUGIA DE LA FOSA PTERIGOMAXILAR (EXPLORACION, ESCISIO;03;OPERACIONES EN LOS SENOS PARANASALES;252.75;51;127.5;1;220;27317.2;01,01,01,02
03.05.17;Sinusotomia combinada con fibra optica y videoscopia;03;OPERACIONES EN LOS SENOS PARANASALES;;1;;1;;51.72;01
03.05.18;Sinusotomia radical con fibra optica y videoscopia;03;OPERACIONES EN LOS SENOS PARANASALES;;1;;1;;51.72;01
03.05.19;Cirugia de la fosa pterigomaxilar con videofibroscopia;03;OPERACIONES EN LOS SENOS PARANASALES;;1;;1;;51.72;01
03.06.01;LARINGUECTOMIA RADICAL CON VACIAMIENTO DE CUELLO (OPER;03;OPERACIONES EN LA LARINGE;531.75;106.5;186;2;328;55823.8;01,01,01,02
03.06.02;LARINGOFARINGECTOMIA.;03;OPERACIONES EN LA LARINGE;425.25;84.75;159.75;2;281;45586;01,01,01,02
03.06.03;LARINGECTOMIA TOTAL.;03;OPERACIONES EN LA LARINGE;372.75;74.25;132.75;2;233;39252.1;01,01,01,02
03.06.04;LARINGECTOMIA PARCIAL.;03;OPERACIONES EN LA LARINGE;252.75;51;104.25;2;178;27739;01,01,01,02
03.06.05;LARINGOPLASTIA-CORDOPEXIA-ARITENOIDEOPEXIA.;03;OPERACIONES EN LA LARINGE;201.75;39.75;87;2;223;26311.7;01,01,01,02
03.06.06;LARINGOTOMIA MEDIANA E INFERIOR - LARINGOFISURA - TIROT;03;OPERACIONES EN LA LARINGE;119.25;30;80.25;1;124;14261.5;01,01,01,02
03.06.07;INCISION Y DRENAJE DE LARINGE (ABCESO, PERICONDRITIS).;03;OPERACIONES EN LA LARINGE;21.75;;;;45;3499.11;01,01,01,02
03.06.08;MICROCIRUGIA DE LARINGE.;03;OPERACIONES EN LA LARINGE;252.75;51;104.25;2;361;37394;01,01,01,02
03.06.09;Microcirugia de laringe con Laser;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.40;PARASENTESIS (TUBO DE VENTILACION UNILATERAL;03;OPERACIONES EN LA LARINGE;;0.01;;1;;0.52;01
03.06.41;Paracentesis (tubo de ventilación bilateral);03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.52;Cirugia sinusal endoscópia bilateral;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01,01
03.06.53;Cirugia sinusal endoscópica Unilateral;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.57;Uvulopalatofaringoplastia;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.58;Criocirugia de cornetes y restos;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.59;Microcirigia de laringe;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.60;Estapedectomia;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.62;Timpanoplastia;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.63;Cirugia del colesteatoma (timpanoplat. c/mastoifrctomia;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.06.64;Septumplastia Funcional;03;OPERACIONES EN LA LARINGE;;0.1;;1;;5.17;01
03.06.65;Septumrinoplastia funcional;03;OPERACIONES EN LA LARINGE;;1;;1;;51.72;01
03.07.01;INCISION Y DRENAJE DE LESION DE ORIGEN DENTARIO.;03;OPERACIONES EN DIENTES, ENCIAS, MAXILAR INFERIOR;9;;;;26;1837.24;01,01,01,02
03.07.02;EXTIRPACION DE GERMEN DENTARIO, AMELOBLASTOMA.;03;OPERACIONES EN DIENTES, ENCIAS, MAXILAR INFERIOR;101.25;30;80.25;1;178;16179.5;01,01,01,02
03.07.03;GINGIVECTOMIA PARCIAL (TUMORES).;03;OPERACIONES EN DIENTES, ENCIAS, MAXILAR INFERIOR;61.5;30;80.25;1;78;8847.66;01,01,01,02
03.07.04;GINGIVECTOMIA TOTAL AMPLIADA (TUMORES).;03;OPERACIONES EN DIENTES, ENCIAS, MAXILAR INFERIOR;80.25;30;80.25;1;122;12138.9;01,01,01,02
03.07.05;OPERACION COMANDO DE ENCIA O DE TRIGONO RETROMOLAR (ESC;03;OPERACIONES EN DIENTES, ENCIAS, MAXILAR INFERIOR;372.75;74.25;132.75;2;276;41520.8;01,01,01,02
03.07.06;BIOPSIA DE ENCIA. SUTURA DE ENCIA.;03;OPERACIONES EN DIENTES, ENCIAS, MAXILAR INFERIOR;12.75;;;;26;2031.19;01,01,01,02
03.08.01;PAROTIDECTOMIA TOTAL.;03;OPERACIONES EN LAS GLANDULAS Y CONDUCTOS SALIVALES;425.25;84.75;159.75;2;276;45322.2;01,01,01,02
03.08.02;OPERACION COMANDO DE PAROTIDA (ESCISION DE LESION PRIMA;03;OPERACIONES EN LAS GLANDULAS Y CONDUCTOS SALIVALES;531.75;106.5;186;2;361;57564.8;01,01,01,02
03.08.03;PAROTIDECTOMIA DEL LOBULO SUPERFICIAL.;03;OPERACIONES EN LAS GLANDULAS Y CONDUCTOS SALIVALES;252.75;51;104.25;2;218;29849.3;01,01,01,02
03.08.04;ESCISION RADICAL DE GLANDULA SUBMAXILAR.;03;OPERACIONES EN LAS GLANDULAS Y CONDUCTOS SALIVALES;119.25;30;80.25;1;180;17216;01,01,01,02
03.08.05;OPERACION COMANDO DE GLANDULA SUBMAXILAR (ESCISION DE L;03;OPERACIONES EN LAS GLANDULAS Y CONDUCTOS SALIVALES;372.75;74.25;132.75;1;261;36889.2;01,01,01,02
03.08.06;INCISION Y DRENAJE DE GLANDULA PAROTIDA, SUBMAXILAR O S;03;OPERACIONES EN LAS GLANDULAS Y CONDUCTOS SALIVALES;21.75;;;;45;3499.11;01,01,01,02
03.08.07;BIOPSIA DE GLANDULA SALIVAL. EXTRACCION INCISIONAL DE C;03;OPERACIONES EN LAS GLANDULAS Y CONDUCTOS SALIVALES;39.75;;;;26;3427.63;01,01,01,02
03.08.08;EXTIRPACION DE RANULA.;03;OPERACIONES EN LAS GLANDULAS Y CONDUCTOS SALIVALES;61.5;30;80.25;1;56;7686.94;01,01,01,02
03.09.01;OPERACION COMANDO PISO DE BOCA (ESCISION DE LESION PRIM;03;OPERACIONES EN LA BOCA;531.75;106.5;186;2;361;57564.8;01,01,01,02
03.09.02;ESCISION AMPLIADA DE MUCOSA YUGAL Y RECONSTRUCCION INME;03;OPERACIONES EN LA BOCA;252.75;51;104.25;1;218;27211.6;01,01,01,02
03.09.03;ESTOMATOPLASTIA CON INJERTO (INCLUYE TOMA DE INJERTO).;03;OPERACIONES EN LA BOCA;119.25;30;80.25;1;178;17110.5;01,01,01,02
03.09.04;INCISION Y DRENAJE DE PISO DE BOCA - BIOPSIA DE MUCOSA;03;OPERACIONES EN LA BOCA;12.75;;;;26;2031.19;01,01,01,02
03.09.05;CIERRE DE FISTULA EXTERNA DE BOCA.;03;OPERACIONES EN LA BOCA;80.25;30;80.25;1;119;11980.6;01,01,01,02
03.10.01;QUEILOPLASTIA, LABIO LEPORINO, UNILATERAL.;03;OPERACIONES EN LOS LABIOS;101.25;30;80.25;1;213;18026.1;01,01,01,02
03.10.02;QUEILOPLASTIA, LABIO LEPORINO, BILATERAL.;03;OPERACIONES EN LOS LABIOS;201.75;39.75;104.25;1;260;26208;01,01,01,02
03.10.03;QUEILOPLASTIA UNI O BILATERAL CON PALATOPLASTIA.;03;OPERACIONES EN LOS LABIOS;252.75;51;104.25;1;276;30271.7;01,01,01,02
03.10.04;RESECCION DE LABIO (POR ESCISION AMPLIA DE TUMOR MALIGN;03;OPERACIONES EN LOS LABIOS;101.25;30;80.25;1;180;16285;01,01,01,02
03.10.05;QUEILOPLASTIA DE BERNARD, BOROW, ABBE EASTLANDER 0 SIMI;03;OPERACIONES EN LOS LABIOS;303;61.5;127.5;1;276;33413.7;01,01,01,02
03.10.06;QUEILOPLASTIA, CON VACIAMIENTO GANGLIONAR SUPRAHIODEO B;03;OPERACIONES EN LOS LABIOS;425.25;84.75;132.75;2;361;49806.8;01,01,01,02
03.10.07;ESCISION LOCAL DE LESION DE LABIO.;03;OPERACIONES EN LOS LABIOS;39.75;30;;1;89;8303.11;01,01,01,02
03.10.08;INCISION Y DRENAJE DE LABIO (ABSCESO). SUTURA DE LABIO.;03;OPERACIONES EN LOS LABIOS;12.75;;;;26;2031.19;01,01,01,02
03.11.01;OPERACION COMANDO DE LENGUA (ESCISION DE LESION PRIMARI;03;OPERACIONES EN LA LENGUA;531.75;106.5;186;2;361;57564.8;01,01,01,02
03.11.02;GLOSECTOMIA SUBTOTAL.;03;OPERACIONES EN LA LENGUA;119.25;30;80.25;1;220;19326.4;01,01,01,02
03.11.03;ESCISION LOCAL DE LESION DE LENGUA.;03;OPERACIONES EN LA LENGUA;61.5;30;80.25;1;162;13279.5;01,01,01,02
03.11.04;GLOSOPLASTIA.;03;OPERACIONES EN LA LENGUA;101.25;30;80.25;1;178;16179.5;01,01,01,02
03.11.05;GLOSOTOMIA CON DRENAJE DE ABSCESO, CON EXTRACCION DE CU;03;OPERACIONES EN LA LENGUA;12.75;;;;26;2031.19;01,01,01,02
03.12.01;PALATOPLASTIA (PALADAR BLANDO O DURO). POR TIEMPO OPERA;03;OPERACIONES EN EL PALADAR Y LA UVULA;119.25;30;80.25;1;220;19326.4;01,01,01,02
03.12.02;RESECCION PARCIAL DE PALADAR.;03;OPERACIONES EN EL PALADAR Y LA UVULA;80.25;30;80.25;1;180;15198.9;01,01,01,02
03.12.03;RESECCION TOTAL DE PALADAR.;03;OPERACIONES EN EL PALADAR Y LA UVULA;252.75;51;104.25;1;220;27317.2;01,01,01,02
03.12.04;RESECCION TOTAL DE PALADAR Y RECONSTRUCCION INMEDIATA C;03;OPERACIONES EN EL PALADAR Y LA UVULA;372.75;74.25;132.75;2;268;41098.7;01,01,01,02
03.12.05;OPERACION COMANDO DE PALADAR BLANDO (ESCISION DE LESION;03;OPERACIONES EN EL PALADAR Y LA UVULA;531.75;106.5;186;2;361;57564.8;01,01,01,02
03.12.06;INSICION Y DRENAJE DE PALADAR (ABSCESO). SUTURA DE PALA;03;OPERACIONES EN EL PALADAR Y LA UVULA;12.75;;;;26;2031.19;01,01,01,02
03.12.10;UPP Uvulopalatofaringoplastia;03;OPERACIONES EN EL PALADAR Y LA UVULA;;1;;1;;51.72;01
03.13.01;AMIGDALECTOMIA, ADENOIDECTOMIA O AMIGDALO-ADENOIDECTOMI;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;61.5;;80.25;;109;8931.62;01,01,01,02
03.13.02;ESCISION O ELECTROCOAGULACION DE AMIGDALA LINGUAL, REST;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;39.75;;80.25;;65;5485.27;01,01,01,02
03.13.03;INCISION Y DRENAJE DE AMIGDALAS O TEJIDOS PERIAMIGDALIN;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;12.75;;;;26;2031.19;01,01,01,02
03.13.04;OPERACION COMANDO DE FARINGE (ESCISION DE LESION PRIMA;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;531.75;106.5;186;2;361;57564.8;01,01,01,02
03.13.05;FARINGOPLASTIA.;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;201.75;39.75;87;2;268;28685.9;01,01,01,02
03.13.06;FARINGUECTOMIA PARCIAL (TUMORES, ETC.).;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;252.75;51;104.25;2;271;32645.6;01,01,01,02
03.13.07;ESCISION DE DIVERTICULO FARINGOESOFAGICO. ESCISION DE L;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;201.75;39.75;87;2;225;26417.2;01,01,01,02
03.13.08;FARINGOTOMIA (EXPLORACION-EXTRACCION DE CUERPO EXTTRAÑO;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;61.5;;80.25;;121;9564.74;01,01,01,02
03.13.09;CIERRE DE FARINGOSTOMA.;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;101.25;30;80.25;1;180;16285;01,01,01,02
03.13.10;SUTURA DE FARINGE.;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;80.25;;80.25;;176;13436.3;01,01,01,02
03.13.11;BIOPSIA DE FARINGE.;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;12.75;;;;26;2031.19;01,01,01,02
03.13.12;ESCISION RADICAL DE LESION DE NASOFARINGE.;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;201.75;39.75;104.25;1;225;24361.4;01,01,01,02
03.13.13;BIOPSIA DE LESION DE NASOFARINGE.;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;39.75;;;;45;4430.07;01,01,01,02
03.13.31;ADENOAMIGDALECTOMIA;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;1000;;;;;8200;30
03.13.32;PARACENTESIS Y/O COLOCAC.TUBOS BENTILAC. UNILATERAL;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;242;;;;;1984.4;30
03.13.34;SEPTUMFINOPLASTIA FUNCIONAL;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;2420;;;;;19844;30
03.13.35;CRIOCIRUGIA DE CORNETES Y RESTOS;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;545;;;;;4469;30
03.13.36;CIRUGIA ENDOSCOPICA RINOSINUSAL incluye mat.desc.unilat;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;3456;;;;;28339.2;30,30,11
03.13.37;MICROCIRUGIA DE LARINGE;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;1540;;;;;12628;30
03.90.01;Cirugía compleja de oido: Timpanoplastía;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;3816;;;;;31291.2;30,30
03.90.02;Cir. de la Otosclerosis - Estapedectomía (inc protesis;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;6048;;;;;49593.6;30,30
03.90.04;Miringoplastía;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;2620;;;;;21484;30
03.90.05;Descompresión del 2º y 3º porción del facial;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;3000;;;;;24600;30
03.90.06;Cir. compleja de nariz: Cir. funcional de nariz, septum;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;3600;;;;;29520;30
03.90.09;Uvulopalatofaringoplastia;03;OPERACIONES EN AMIGDALAS, ADENOIDES,;2200;;;;;18040;30
04.01.01;TIROIDECTOMIA TOTAL CON VACIAMIENTO GANGLIONAR RADICAL;04;OPERACIONES EN LAS GLANDULAS                  TIR;425.25;84.75;159.75;2;366;50070.6;01,01,01,02
04.01.02;TIROIDECTOMIA TOTAL CON VACIAMIENTO GANGLIONAR RADICAL;04;OPERACIONES EN LAS GLANDULAS                  TIR;478.5;95.25;159.75;2;385;54913.3;01,01,01,02
04.01.03;TIROIDECTOMIA TOTAL.;04;OPERACIONES EN LAS GLANDULAS                  TIR;303;61.5;127.5;2;268;36172.4;01,01,01,02
04.01.04;TIROIDECTOMIA SUB-TOTAL-HEMITIROIDECTOMIA.;04;OPERACIONES EN LAS GLANDULAS                  TIR;252.75;51;87;2;223;30113.2;01,01,01,02
04.01.05;EXTIRPACION DE QUISTE TIROGLOSO.;04;OPERACIONES EN LAS GLANDULAS                  TIR;101.25;30;80.25;1;180;16285;01,01,01,02
04.01.06;PUNCION BIOPSIA DE TIROIDES.;04;OPERACIONES EN LAS GLANDULAS                  TIR;9;;;;26;1837.24;01,01,01,02
04.01.07;INCISION Y DRENAJE DE QUISTE TIROGLOSO INFECTADO.;04;OPERACIONES EN LAS GLANDULAS                  TIR;9;;;;45;2839.68;01,01,01,02
04.01.08;PARATIROIDECTOMIA.;04;OPERACIONES EN LAS GLANDULAS                  TIR;201.75;39.75;87;2;225;26417.2;01,01,01,02
04.02.01;ADRENALECTOMIA BILATERAL.;04;OPERACIONES EN LAS GLANDULAS SUPRARRENALES;425.25;84.75;186;1;366;45687.4;01,01,01,02
04.02.02;ADRENALECTOMIA UNILATERAL.;04;OPERACIONES EN LAS GLANDULAS SUPRARRENALES;252.75;51;127.5;2;273;32751.2;01,01,01,02
04.03.01;HIPOFISECTOMIA TRANSEPTOESFENOIDAL.;04;OPERACIONES EN LA GLANDULA HIPOFISIS;531.75;106.5;159.75;1;385;53322.9;01,01,01,02
05.01.01;RESECCION DE PLEURAPARIETAL, COSTILLAS, MUSCULOS INTERC;05;OPERACIONES EN LA PARED TORACICA;303;61.5;127.5;2;323;39074.2;01,01,01,02
05.01.02;OPERACION PLASTICA POR TORAX EN CARINA O EXCAVADO.;05;OPERACIONES EN LA PARED TORACICA;303;61.5;127.5;2;323;39074.2;01,01,01,02
05.01.03;TORACOPLASTIA. -POR;05;OPERACIONES EN LA PARED TORACICA;119.25;30;80.25;2;267;23357.7;01,01,01,02
05.02.01;TRAQUEOPLASTIA.;05;OPERACIONES EN LA TRAQUEA CERVICAL;303;61.5;127.5;2;267;36119.6;01,01,01,02
05.02.02;TRAQUEOSTOMIA. TRAQUEOTOMIA (COMO UNICA INTERVENCION).;05;OPERACIONES EN LA TRAQUEA CERVICAL;80.25;30;80.25;1;122;12138.9;01,01,01,02
05.02.03;TRAQUEORRAFIA POR ACCESO CERVICAL (SUTURA DE TRAQUUEA -;05;OPERACIONES EN LA TRAQUEA CERVICAL;178.5;34.5;87;1;179;20460.4;01,01,01,02
05.03.01;TRAQUEOPLASTIA POR ACCESO TORACICO. BRONCOPLASTIA.;05;OPERACIONES EN LA TRAQUEA TORACICA;372.75;74.25;132.75;2;325;44106.1;01,01,01,02
05.03.02;BRONCOTOMIA. BRONCORRAFIA (HERIDA-TRAUMATISMO).;05;OPERACIONES EN LA TRAQUEA TORACICA;252.75;51;104.25;2;228;30377;01,01,01,02
05.03.03;CAVERNOSTOMIA.;05;OPERACIONES EN LA TRAQUEA TORACICA;201.75;39.75;87;1;179;21934.4;01,01,01,02
05.03.04;CIERRE DE FISTULA BRONCO CUTANEA.;05;OPERACIONES EN LA TRAQUEA TORACICA;252.75;51;104.25;2;318;35125.3;01,01,01,02
05.04.01;NEUMONECTOMIA, LOBECTOMIA, SEGMENTECTOMIA. PLEURONEUMON;05;OPERACIONES EN PULMON, PLEURA Y MEDIASTINO;478.5;95.25;212.25;2;366;53910.8;01,01,01,02
05.04.02;ESCISION LOCAL DE LESION PULMONAR, CUERPO EXTRAÑO, QUIS;05;OPERACIONES EN PULMON, PLEURA Y MEDIASTINO;252.75;51;153.75;2;228;30377;01,01,01,02
05.04.03;OPERACIONES EN EL MEDIASTINO (VIA TORACICA O TRANSESTER;05;OPERACIONES EN PULMON, PLEURA Y MEDIASTINO;372.75;74.25;159.75;2;361;46005.4;01,01,01,02
05.04.04;NEUMOMEDIASTINO.;05;OPERACIONES EN PULMON, PLEURA Y MEDIASTINO;21.75;;;;7;1494.23;01,01,01,02
05.04.05;MEDIASTINOSCOPIA.;05;OPERACIONES EN PULMON, PLEURA Y MEDIASTINO;80.25;;80.25;;175;13383.5;01,01,01,02
